"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Max. (°C)","Air Temp. Avg. (°C)","Humidity Min. (%)","Humidity Max. (%)","Humidity Avg. (%)","Precip. Accumulated (mm)","Precip. (mm)","Wind Speed 2 m Avg. (km/h)","Wind Speed 10 m Avg. (km/h)"
"Champion AGDM","04-September-2012","6.075","20.760","13.115","26.650","88.200","55.258","194.900","0.300","9.759","12.867"
"Champion AGDM","05-September-2012","3.281","17.580","9.847","36.210","93.300","72.892","195.800","0.900","11.177","15.873"
"Champion AGDM","06-September-2012","2.462","20.680","11.604","30.030","97.500","67.404","195.900","0.100","8.972","11.858"
"Champion AGDM","07-September-2012","-0.467","26.890","13.571","16.290","98.500","57.248","195.900","0.000","5.862","7.179"
"Champion AGDM","08-September-2012","4.210","29.300","16.015","11.180","96.900","50.160","195.900","0.000","12.176","17.015"
"Champion AGDM","09-September-2012","7.520","29.040","15.966","15.880","62.910","45.050","195.900","0.000","11.375","15.728"
"Champion AGDM","10-September-2012","-0.009","20.280","12.328","23.630","82.300","49.001","195.900","0.000","19.771","26.458"
"Champion AGDM","11-September-2012","-2.584","16.490","6.540","14.250","87.900","46.844","196.000","0.100","12.076","16.793"
"Champion AGDM","12-September-2012","-5.016","19.210","7.639","16.500","76.300","43.065","196.000","0.000","8.465","12.113"
"Champion AGDM","13-September-2012","5.824","25.310","15.098","19.770","62.500","40.359","196.000","0.000","8.358","11.553"
"Champion AGDM","14-September-2012","3.355","28.760","16.287","9.450","65.620","32.722","196.000","0.000","12.011","17.258"
"Champion AGDM","15-September-2012","5.491","18.340","12.245","20.400","68.830","38.903","196.000","0.000","9.483","13.885"
"Champion AGDM","16-September-2012","1.024","17.610","9.468","31.870","77.200","52.682","196.000","0.000","8.686","12.149"
"Champion AGDM","17-September-2012","-0.689","24.690","12.093","14.580","86.400","49.191","196.000","0.000","7.307","8.866"
"Champion AGDM","18-September-2012","2.371","29.080","14.127","10.530","73.900","43.110","196.000","0.000","9.885","14.438"
"Champion AGDM","19-September-2012","0.831","24.870","12.721","18.240","87.200","50.997","196.000","0.000","7.470","11.021"
"Champion AGDM","20-September-2012","6.131","26.330","15.105","19.310","67.150","42.970","196.000","0.000","7.978","11.832"
"Champion AGDM","21-September-2012","6.008","26.720","15.802","21.150","69.600","46.745","196.000","0.000","7.769","11.483"
"Champion AGDM","22-September-2012","3.290","26.970","14.588","20.790","86.500","51.516","196.000","0.000","7.400","9.954"
"Champion AGDM","23-September-2012","5.022","24.680","13.842","23.130","87.900","54.151","196.000","0.000","6.374","8.484"
"Champion AGDM","24-September-2012","3.604","24.700","13.561","27.580","83.300","56.765","196.000","0.000","8.662","11.861"
"Champion AGDM","25-September-2012","3.067","24.300","12.538","25.640","95.400","67.550","200.200","4.200","13.180","18.276"
"Champion AGDM","26-September-2012","5.159","17.860","11.217","51.750","96.300","83.016","200.300","0.100","9.604","11.909"
"Champion AGDM","27-September-2012","2.504","21.770","10.946","38.160","99.700","75.321","200.500","0.200","7.748","10.139"
"Champion AGDM","28-September-2012","1.436","28.350","13.832","18.310","96.500","59.165","200.500","0.000","8.337","10.611"
"Champion AGDM","29-September-2012","6.299","22.920","14.373","30.020","81.300","54.386","200.500","0.000","8.783","12.136"
"Champion AGDM","30-September-2012","4.341","17.540","10.595","40.530","86.600","64.896","200.500","0.000","9.796","13.271"
"Champion AGDM","01-October-2012","1.146","23.640","12.771","23.930","95.100","57.181","200.500","0.000","15.444","20.003"
"Champion AGDM","02-October-2012","0.829","10.000","6.060","73.100","97.700","86.988","207.000","6.500","16.606","21.872"
"Champion AGDM","03-October-2012","-4.896","4.171","1.359","70.800","97.700","88.013","207.400","0.400","15.870","19.932"
"Champion AGDM","04-October-2012","-8.020","7.740","-0.518","41.910","97.600","76.989","207.700","0.300","5.176","6.759"
"Champion AGDM","05-October-2012","-5.321","9.150","1.262","37.510","91.600","70.101","207.700","0.000","8.791","12.088"
"Champion AGDM","06-October-2012","-1.375","15.080","5.738","39.570","91.200","69.480","207.700","0.000","11.569","15.109"
"Champion AGDM","07-October-2012","-3.831","20.870","8.981","22.380","98.700","60.887","207.700","0.000","12.511","16.716"
"Champion AGDM","08-October-2012","-0.212","10.670","5.104","75.700","95.200","87.529","211.000","3.300","11.967","15.857"
"Champion AGDM","09-October-2012","0.698","16.260","5.782","29.720","96.900","76.663","211.000","0.000","8.842","11.162"
"Champion AGDM","10-October-2012","-1.683","7.920","2.594","62.560","94.400","85.615","212.200","1.200","13.955","18.623"
"Champion AGDM","11-October-2012","-2.370","6.165","0.522","73.100","96.900","90.204","212.800","0.600","12.973","17.891"
"Champion AGDM","12-October-2012","0.543","19.220","8.898","28.040","97.300","63.604","212.800","0.000","10.513","13.621"
"Champion AGDM","13-October-2012","1.332","19.000","9.882","26.340","95.000","62.644","212.800","0.000","12.283","16.294"
"Champion AGDM","14-October-2012","6.326","18.000","12.391","39.190","74.600","56.805","212.800","0.000","21.321","27.740"
"Champion AGDM","15-October-2012","7.810","20.230","13.135","25.650","67.430","50.060","212.800","0.000","16.183","20.630"
"Champion AGDM","16-October-2012","-0.530","13.140","7.897","44.430","95.400","71.484","217.600","4.800","20.531","27.119"
"Champion AGDM","17-October-2012","-4.073","10.070","2.042","21.470","84.500","57.304","217.700","0.100","12.133","17.837"
"Champion AGDM","18-October-2012","-7.080","16.410","4.117","27.610","88.200","60.086","217.800","0.100","9.822","12.185"
"Champion AGDM","19-October-2012","6.581","17.640","11.488","33.230","63.990","49.188","217.800","0.000","25.337","32.364"
"Champion AGDM","20-October-2012","-2.959","8.940","1.868","69.340","97.900","87.610","219.700","1.900","11.510","14.736"
"Champion AGDM","21-October-2012","-6.361","-0.013","-2.416","81.200","96.200","89.025","219.800","0.100","5.665","7.136"
"Champion AGDM","22-October-2012","-4.646","-1.935","-3.304","86.200","96.000","91.398","224.800","5.000","9.633","12.095"
"Champion AGDM","23-October-2012","-9.140","-4.646","-6.371","85.900","95.100","92.392","228.100","3.300","22.848","28.485"
"Champion AGDM","24-October-2012","-14.440","-4.303","-7.811","76.300","92.300","84.296","228.100","0.000","12.085","15.823"
"Champion AGDM","25-October-2012","-6.689","-0.507","-5.172","68.360","89.700","83.918","228.100","0.000","7.032","8.467"
"Champion AGDM","26-October-2012","-12.030","-4.424","-7.473","79.400","93.600","87.700","228.200","0.100","6.593","8.324"
"Champion AGDM","27-October-2012","-9.870","-4.940","-6.856","88.300","97.200","94.383","229.000","0.800","9.068","11.035"
"Champion AGDM","28-October-2012","-6.642","7.450","-2.099","61.920","97.500","88.199","229.000","0.000","10.629","13.303"
"Champion AGDM","29-October-2012","-4.790","0.260","-2.025","96.200","99.300","98.096","229.100","0.100","8.593","9.423"
"Champion AGDM","30-October-2012","-5.830","9.340","0.417","55.520","98.100","83.686","229.100","0.000","15.099","19.384"
"Champion AGDM","31-October-2012","-6.018","-1.683","-4.282","92.100","99.200","96.112","231.300","2.200","10.863","13.486"
"Champion AGDM","01-November-2012","-2.016","2.066","-0.668","97.900","99.700","99.356","238.295","6.995","11.396","12.000"
"Champion AGDM","02-November-2012","-1.720","0.682","-0.564","93.200","99.200","97.188","240.700","2.405","5.422","5.245"
"Champion AGDM","03-November-2012","-1.426","6.273","1.012","76.200","100.100","94.506","240.800","0.100","11.394","14.991"
"Champion AGDM","04-November-2012","-2.188","10.250","4.885","65.130","94.300","80.651","240.800","0.000","12.590","17.539"
"Champion AGDM","05-November-2012","-1.066","14.180","8.922","47.920","95.000","66.665","240.900","0.100","16.346","22.177"
"Champion AGDM","06-November-2012","-1.734","7.480","1.886","53.040","95.100","80.669","241.000","0.100","7.239","10.417"
"Champion AGDM","07-November-2012","-4.083","3.367","-0.752","75.300","96.100","87.633","241.000","0.000","15.056","19.777"
"Champion AGDM","08-November-2012","-10.200","-2.926","-5.626","87.500","96.200","92.275","246.700","5.700","16.000","20.988"
"Champion AGDM","09-November-2012","-16.340","-10.050","-11.691","85.000","91.500","89.013","248.900","2.200","18.448","22.261"
"Champion AGDM","10-November-2012","-27.810","-15.150","-18.707","75.600","90.100","82.421","248.900","0.000","7.992","10.434"
"Champion AGDM","11-November-2012","-29.460","-11.590","-20.266","73.300","90.500","81.625","249.100","0.200","3.374","3.007"
"Champion AGDM","12-November-2012","-14.910","1.111","-6.464","66.370","92.700","80.035","249.100","0.000","5.223","6.579"
"Champion AGDM","13-November-2012","-8.320","2.878","-3.033","66.810","84.300","74.419","249.100","0.000","8.916","12.592"
"Champion AGDM","14-November-2012","-11.000","5.549","-1.780","54.880","94.900","74.878","249.100","0.000","9.580","13.183"
"Champion AGDM","15-November-2012","-14.160","3.359","-6.342","56.440","95.400","82.388","249.100","0.000","5.269","6.651"
"Champion AGDM","16-November-2012","-12.880","6.691","-2.613","48.230","87.500","70.059","249.100","0.000","6.404","8.789"
"Champion AGDM","17-November-2012","-4.063","4.421","1.266","70.900","90.300","80.308","249.100","0.000","12.656","18.364"
"Champion AGDM","18-November-2012","-0.471","5.215","2.504","54.320","87.500","71.975","249.100","0.000","19.395","26.139"
"Champion AGDM","19-November-2012","-1.272","7.980","3.759","61.300","77.700","67.583","249.100","0.000","20.305","27.485"
"Champion AGDM","20-November-2012","-7.750","7.160","-0.611","72.100","95.800","83.150","249.100","0.000","17.762","22.596"
"Champion AGDM","21-November-2012","-12.450","-7.750","-9.750","89.400","96.100","92.971","251.300","2.200","7.629","9.306"
"Champion AGDM","22-November-2012","-15.330","-7.040","-12.214","61.250","89.300","81.655","251.300","0.000","7.646","9.095"
"Champion AGDM","23-November-2012","-12.970","7.090","-0.262","62.400","90.900","76.022","251.300","0.000","17.273","22.430"
"Champion AGDM","24-November-2012","-4.007","4.309","-0.528","60.090","93.200","80.533","251.300","0.000","9.698","13.061"
"Champion AGDM","25-November-2012","-9.520","-1.828","-5.628","81.600","95.000","90.673","251.300","0.000","7.460","9.706"
"Champion AGDM","26-November-2012","-11.150","1.260","-5.978","57.410","89.200","78.806","251.300","0.000","5.211","7.750"
"Champion AGDM","27-November-2012","-10.230","-1.020","-5.975","68.830","91.600","84.723","251.300","0.000","5.764","8.150"
"Champion AGDM","28-November-2012","-10.560","-1.271","-6.175","74.500","94.700","85.267","251.300","0.000","11.034","14.092"
"Champion AGDM","29-November-2012","-11.500","-7.530","-9.923","91.300","94.400","92.783","251.400","0.100","6.164","7.842"
"Champion AGDM","30-November-2012","-11.400","-1.426","-8.936","89.000","97.400","92.854","251.400","0.000","6.853","9.453"
"Champion AGDM","01-December-2012","-11.270","3.599","-5.637","53.410","97.600","85.476","251.600","0.200","10.989","15.421"
"Champion AGDM","02-December-2012","-12.710","3.900","-6.733","57.630","93.900","82.045","253.900","2.300","10.961","14.076"
"Champion AGDM","03-December-2012","-17.080","5.776","-7.723","54.730","91.000","79.682","254.000","0.100","7.086","10.352"
"Champion AGDM","04-December-2012","-9.860","8.520","0.714","58.990","89.800","74.328","254.000","0.000","15.278","21.116"
"Champion AGDM","05-December-2012","-6.903","5.999","-0.033","45.890","97.700","74.571","254.500","0.500","14.788","20.071"
"Champion AGDM","06-December-2012","-8.760","2.287","-3.567","54.100","87.000","67.222","254.600","0.100","7.872","11.545"
"Champion AGDM","07-December-2012","-15.740","-6.001","-11.706","79.500","92.900","88.592","254.700","0.100","6.533","8.374"
"Champion AGDM","08-December-2012","-19.660","-12.340","-15.336","79.900","89.300","84.429","254.700","0.000","13.013","16.734"
"Champion AGDM","09-December-2012","-21.250","-0.893","-11.470","52.670","89.800","73.641","254.900","0.200","6.478","9.983"
"Champion AGDM","10-December-2012","-10.240","3.334","-3.815","41.470","90.200","67.777","254.900","0.000","7.989","11.331"
"Champion AGDM","11-December-2012","-10.640","5.625","-0.919","46.940","85.600","66.047","254.900","0.000","11.898","16.757"
"Champion AGDM","12-December-2012","-17.770","-3.133","-9.511","71.400","91.800","85.337","256.800","1.900","8.311","10.954"
"Champion AGDM","13-December-2012","-20.650","1.857","-10.299","56.320","91.700","75.742","256.900","0.100","5.558","6.773"
"Champion AGDM","14-December-2012","-13.520","2.014","-2.539","52.450","82.800","66.648","256.900","0.000","10.482","14.836"
"Champion AGDM","15-December-2012","-18.460","-1.520","-9.921","55.490","91.600","77.263","256.900","0.000","8.250","12.254"
"Champion AGDM","16-December-2012","-11.590","2.407","-4.123","44.150","78.100","62.307","256.900","0.000","12.878","17.898"
"Champion AGDM","17-December-2012","-12.170","-2.909","-6.979","74.500","93.000","84.858","256.900","0.000","7.799","9.959"
"Champion AGDM","18-December-2012","-16.640","-6.439","-9.098","71.900","90.600","82.337","256.900","0.000","11.017","13.854"
"Champion AGDM","19-December-2012","-20.100","-1.340","-10.552","44.650","87.900","70.958","256.900","0.000","8.636","12.800"
"Champion AGDM","20-December-2012","-4.287","6.335","0.492","44.730","73.100","57.694","256.900","0.000","14.682","19.865"
"Champion AGDM","21-December-2012","-17.230","-0.915","-14.039","69.130","85.100","77.886","258.400","1.500","15.036","19.055"
"Champion AGDM","22-December-2012","-19.480","-16.640","-18.275","76.100","83.100","81.144","262.600","4.200","5.551","6.740"
"Champion AGDM","23-December-2012","-25.910","-18.720","-22.080","74.500","83.300","79.879","262.800","0.200","6.711","10.265"
"Champion AGDM","24-December-2012","-29.050","-18.910","-22.347","72.300","82.900","79.888","262.900","0.100","7.195","8.752"
"Champion AGDM","25-December-2012","-29.040","-18.920","-24.057","75.600","81.900","78.904","263.000","0.100","3.341","4.303"
"Champion AGDM","26-December-2012","-27.040","-17.320","-22.743","74.900","84.000","79.467","263.000","0.000","3.516","4.382"
"Champion AGDM","27-December-2012","-28.260","-18.010","-23.869","72.700","81.100","77.492","263.100","0.100","4.579","6.199"
"Champion AGDM","28-December-2012","-25.230","-5.279","-15.090","64.830","92.000","79.987","263.100","0.000","3.928","6.313"
"Champion AGDM","29-December-2012","-15.470","-3.044","-7.958","69.930","94.100","82.271","263.100","0.000","7.377","9.664"
"Champion AGDM","30-December-2012","-18.390","-4.209","-10.009","63.870","95.700","82.696","263.100","0.000","7.398","11.144"
"Champion AGDM","31-December-2012","-14.820","-0.358","-6.357","71.500","84.200","78.763","263.100","0.000","8.268","11.941"
"Champion AGDM","01-January-2013","-13.490","-0.522","-6.219","62.940","95.700","83.443","263.100","0.000","8.106","11.871"
"Champion AGDM","02-January-2013","-17.860","-4.585","-10.290","53.890","87.700","68.545","263.100","0.000","6.810","9.058"
"Champion AGDM","03-January-2013","-14.060","4.132","-6.498","44.870","87.600","63.913","263.100","0.000","6.798","9.350"
"Champion AGDM","04-January-2013","-13.600","3.806","-4.577","53.250","89.500","68.155","263.100","0.000","11.238","16.125"
"Champion AGDM","05-January-2013","-15.670","1.648","-8.229","60.230","88.200","74.848","263.100","0.000","6.674","9.374"
"Champion AGDM","06-January-2013","-7.930","2.920","-0.785","53.570","78.000","64.509","263.100","0.000","24.783","31.682"
"Champion AGDM","07-January-2013","-17.030","1.919","-5.718","67.320","91.200","74.056","263.100","0.000","12.198","17.186"
"Champion AGDM","08-January-2013","-7.990","0.507","-3.228","53.430","78.500","66.250","263.100","0.000","10.493","15.262"
"Champion AGDM","09-January-2013","-6.392","5.424","0.621","56.190","88.200","75.266","263.100","0.000","22.774","29.665"
"Champion AGDM","10-January-2013","-13.350","-4.416","-9.084","84.700","91.300","87.646","263.800","0.700","26.820","32.970"
"Champion AGDM","11-January-2013","-22.370","-9.850","-15.860","73.900","86.600","83.271","264.400","0.600","13.705","17.440"
"Champion AGDM","12-January-2013","-24.550","-8.050","-14.192","65.790","85.200","77.573","264.500","0.100","12.227","16.822"
"Champion AGDM","13-January-2013","-17.320","-5.532","-10.828","74.000","91.500","86.100","265.100","0.600","6.838","9.255"
"Champion AGDM","14-January-2013","-14.780","2.071","-6.157","73.400","96.900","85.600","266.000","0.900","6.713","7.980"
"Champion AGDM","15-January-2013","-3.216","7.220","2.889","49.500","83.800","64.148","266.000","0.000","16.037","20.955"
"Champion AGDM","16-January-2013","-4.493","6.491","1.422","47.700","90.400","64.242","266.000","0.000","12.890","17.390"
"Champion AGDM","17-January-2013","-8.100","6.860","0.257","53.190","96.400","71.875","266.100","0.100","15.974","21.682"
"Champion AGDM","18-January-2013","-3.755","7.900","2.897","45.750","85.500","58.438","266.100","0.000","17.927","24.282"
"Champion AGDM","19-January-2013","-9.900","-2.107","-5.683","77.700","94.500","86.938","266.100","0.000","11.581","15.278"
"Champion AGDM","20-January-2013","-15.860","-5.124","-13.088","73.500","85.600","80.758","266.300","0.200","13.537","16.827"
"Champion AGDM","21-January-2013","-17.300","-7.010","-13.284","68.870","89.700","83.492","266.300","0.000","5.100","6.486"
"Champion AGDM","22-January-2013","-14.150","-5.808","-10.360","79.500","93.900","85.942","266.300","0.000","6.543","8.981"
"Champion AGDM","23-January-2013","-12.760","-8.190","-10.867","84.400","92.600","89.246","266.300","0.000","10.445","13.403"
"Champion AGDM","24-January-2013","-12.670","4.412","-2.907","55.750","88.500","74.130","266.300","0.000","10.976","14.925"
"Champion AGDM","25-January-2013","-3.375","8.660","1.568","46.010","80.300","64.135","266.300","0.000","13.206","18.057"
"Champion AGDM","26-January-2013","-10.390","1.658","-5.391","67.640","95.100","84.783","266.700","0.400","6.567","9.442"
"Champion AGDM","27-January-2013","-12.250","4.370","-5.691","33.720","90.800","70.170","266.800","0.100","6.722","10.153"
"Champion AGDM","28-January-2013","-11.570","3.820","-6.010","30.440","87.100","65.647","266.800","0.000","9.074","11.879"
"Champion AGDM","29-January-2013","-21.830","-10.450","-18.858","53.270","84.200","72.390","267.200","0.400","19.069","23.524"
"Champion AGDM","30-January-2013","-19.130","-12.790","-16.383","72.700","82.400","76.979","267.500","0.300","11.637","13.790"
"Champion AGDM","31-January-2013","-17.670","-0.038","-9.229","63.870","86.500","79.668","267.500","0.000","7.368","8.849"
"Champion AGDM","01-February-2013","-11.210","6.699","-2.579","52.010","90.600","75.366","267.500","0.000","7.405","10.494"
"Champion AGDM","02-February-2013","-8.590","9.690","-0.749","47.630","90.500","72.829","267.500","0.000","8.352","11.770"
"Champion AGDM","03-February-2013","-3.272","7.050","1.349","52.570","83.100","66.007","267.500","0.000","9.556","13.386"
"Champion AGDM","04-February-2013","-5.015","8.590","1.605","40.770","92.900","66.022","267.500","0.000","15.369","20.422"
"Champion AGDM","05-February-2013","-6.644","7.710","-0.753","47.950","95.000","76.967","267.500","0.000","10.122","13.754"
"Champion AGDM","06-February-2013","-5.450","7.320","0.493","36.580","80.500","65.098","267.500","0.000","9.660","14.802"
"Champion AGDM","07-February-2013","-7.720","7.510","-1.633","43.200","83.100","69.055","267.500","0.000","7.438","10.658"
"Champion AGDM","08-February-2013","-10.460","7.750","-1.641","26.560","87.600","63.638","267.500","0.000","6.808","10.149"
"Champion AGDM","09-February-2013","-7.880","2.808","-2.290","65.140","84.800","75.835","267.500","0.000","14.132","18.103"
"Champion AGDM","10-February-2013","-9.990","0.446","-4.852","53.360","88.100","74.558","267.500","0.000","8.689","11.221"
"Champion AGDM","11-February-2013","-11.780","8.450","-2.884","32.700","91.700","69.237","267.500","0.000","6.410","8.508"
"Champion AGDM","12-February-2013","-7.460","9.520","0.467","32.770","89.800","64.078","267.500","0.000","13.562","18.377"
"Champion AGDM","13-February-2013","-5.876","6.317","0.116","36.950","79.000","58.789","267.500","0.000","17.840","23.672"
"Champion AGDM","14-February-2013","-11.480","4.210","-4.551","26.670","88.300","63.303","267.500","0.000","6.381","8.269"
"Champion AGDM","15-February-2013","-11.300","13.280","-0.847","29.900","84.500","63.343","267.500","0.000","8.501","11.599"
"Champion AGDM","16-February-2013","-3.822","10.370","2.854","43.200","79.400","62.424","267.500","0.000","13.224","17.982"
"Champion AGDM","17-February-2013","-5.367","2.497","-1.181","67.040","97.400","84.013","267.500","0.000","16.418","21.200"
"Champion AGDM","18-February-2013","-9.900","2.040","-4.495","51.860","96.000","85.420","267.600","0.100","11.373","15.601"
"Champion AGDM","19-February-2013","-9.530","-1.809","-6.077","68.970","95.300","87.375","267.600","0.000","10.215","12.913"
"Champion AGDM","20-February-2013","-9.630","-3.324","-7.076","76.300","95.600","90.629","267.900","0.300","8.247","9.700"
"Champion AGDM","21-February-2013","-10.460","4.381","-5.090","34.580","96.600","78.908","267.900","0.000","6.152","7.004"
"Champion AGDM","22-February-2013","-9.840","6.716","-1.211","32.420","78.000","56.933","267.900","0.000","18.145","24.267"
"Champion AGDM","23-February-2013","-7.840","5.092","-1.068","39.190","93.400","65.397","267.900","0.000","12.867","17.667"
"Champion AGDM","24-February-2013","-12.640","8.150","-2.523","28.080","95.900","64.368","267.900","0.000","8.107","11.894"
"Champion AGDM","25-February-2013","-4.380","4.884","-0.919","35.910","92.500","67.994","268.000","0.100","11.290","15.603"
"Champion AGDM","26-February-2013","-8.960","-0.159","-4.577","75.600","94.500","88.383","268.300","0.300","10.513","13.298"
"Champion AGDM","27-February-2013","-11.730","6.885","-3.960","28.800","95.500","71.470","268.300","0.000","7.300","9.603"
"Champion AGDM","28-February-2013","-9.150","8.120","0.303","22.120","80.700","53.852","268.300","0.000","8.765","11.673"
"Champion AGDM","01-March-2013","1.004","15.220","7.258","28.990","69.400","53.168","268.300","0.000","17.217","22.675"
"Champion AGDM","02-March-2013","-5.467","5.004","0.059","66.760","95.000","84.265","268.300","0.000","6.197","7.653"
"Champion AGDM","03-March-2013","-5.904","3.811","-3.200","71.500","97.600","92.554","271.600","3.300","28.292","34.853"
"Champion AGDM","04-March-2013","-15.600","-0.885","-6.813","61.880","96.000","85.615","271.700","0.100","8.953","11.613"
"Champion AGDM","05-March-2013","-20.980","-7.900","-12.050","84.000","93.900","89.363","271.700","0.000","5.171","6.512"
"Champion AGDM","06-March-2013","-9.600","-4.029","-6.997","79.300","94.700","89.942","275.300","3.600","9.459","11.399"
"Champion AGDM","07-March-2013","-13.800","-6.719","-8.939","75.100","92.500","86.712","275.600","0.300","10.093","11.959"
"Champion AGDM","08-March-2013","-13.820","-3.944","-9.539","71.500","94.100","88.875","275.700","0.100","5.504","5.691"
"Champion AGDM","09-March-2013","-15.660","4.965","-4.660","48.050","93.500","72.428","275.700","0.000","9.146","14.009"
"Champion AGDM","10-March-2013","-9.270","6.198","-0.437","51.840","88.800","71.265","275.700","0.000","10.628","14.225"
"Champion AGDM","11-March-2013","-8.980","1.109","-2.990","45.130","95.800","71.652","276.300","0.600","10.943","13.744"
"Champion AGDM","12-March-2013","-10.480","6.825","-1.333","59.280","90.500","77.298","276.300","0.000","13.106","17.719"
"Champion AGDM","13-March-2013","1.103","12.800","6.911","49.490","76.800","62.745","276.300","0.000","15.651","21.500"
"Champion AGDM","14-March-2013","-10.440","5.907","-6.097","70.100","97.700","90.865","276.500","0.200","14.355","17.285"
"Champion AGDM","15-March-2013","-10.490","-7.300","-9.397","77.000","93.300","88.579","276.500","0.000","8.160","9.450"
"Champion AGDM","16-March-2013","-11.890","-6.317","-9.126","83.800","95.500","92.658","276.600","0.100","12.108","13.619"
"Champion AGDM","17-March-2013","-17.900","-7.190","-12.083","68.500","94.200","82.083","277.100","0.500","19.071","23.168"
"Champion AGDM","18-March-2013","-18.230","0.629","-9.609","56.250","91.800","80.618","277.100","0.000","11.582","14.719"
"Champion AGDM","19-March-2013","-16.840","4.145","-5.237","30.950","92.500","69.178","277.200","0.100","8.404","10.995"
"Champion AGDM","20-March-2013","-3.628","12.310","3.781","49.510","78.300","66.100","277.200","0.000","21.262","27.995"
"Champion AGDM","21-March-2013","-3.982","4.005","-0.247","61.220","93.800","81.209","278.400","1.200","14.837","18.462"
"Champion AGDM","22-March-2013","-10.170","-3.077","-6.233","59.980","84.300","74.606","278.500","0.100","12.971","15.640"
"Champion AGDM","23-March-2013","-12.520","-1.737","-7.768","47.760","91.400","75.789","278.500","0.000","6.732","7.994"
"Champion AGDM","24-March-2013","-12.610","2.485","-6.146","50.390","94.300","81.123","278.500","0.000","9.748","11.776"
"Champion AGDM","25-March-2013","-10.080","7.440","-2.847","26.330","94.300","70.372","278.500","0.000","6.026","7.053"
"Champion AGDM","26-March-2013","-8.260","8.700","-0.751","32.000","94.300","73.120","278.500","0.000","5.240","6.254"
"Champion AGDM","27-March-2013","-5.277","11.340","2.121","30.520","92.300","68.793","278.500","0.000","5.720","6.943"
"Champion AGDM","28-March-2013","-4.713","14.130","3.602","29.160","95.000","70.275","278.500","0.000","5.342","6.093"
"Champion AGDM","29-March-2013","-0.843","14.050","5.427","23.600","90.700","55.936","278.500","0.000","9.957","13.642"
"Champion AGDM","30-March-2013","-2.060","13.580","5.340","29.560","82.100","55.674","278.500","0.000","10.735","14.889"
"Champion AGDM","31-March-2013","-2.403","10.810","3.848","39.290","87.200","64.420","278.500","0.000","10.169","13.264"
"Champion AGDM","01-April-2013","-5.874","12.280","3.006","35.510","94.000","65.487","278.500","0.000","11.097","14.418"
"Champion AGDM","02-April-2013","-4.887","20.290","6.944","17.740","94.000","58.532","278.500","0.000","9.439","12.125"
"Champion AGDM","03-April-2013","-0.756","6.186","1.406","62.140","96.700","82.014","279.400","0.900","10.313","13.231"
"Champion AGDM","04-April-2013","-2.442","10.090","3.338","48.630","96.400","75.358","279.500","0.100","13.211","17.029"
"Champion AGDM","05-April-2013","-0.238","10.620","4.402","59.540","94.700","78.557","279.500","0.000","12.496","15.989"
"Champion AGDM","06-April-2013","-2.207","5.958","-0.145","64.530","99.200","90.331","279.600","0.100","11.734","14.963"
"Champion AGDM","07-April-2013","-6.268","-0.652","-2.488","75.000","98.500","88.929","280.100","0.500","12.706","16.136"
"Champion AGDM","08-April-2013","-9.450","-1.216","-5.540","46.640","93.100","68.829","280.900","0.800","7.658","8.843"
"Champion AGDM","09-April-2013","-11.950","6.444","-2.506","35.380","93.200","65.724","281.000","0.100","13.889","18.126"
"Champion AGDM","10-April-2013","-2.741","13.980","5.005","36.340","87.000","64.780","281.000","0.000","17.825","22.587"
"Champion AGDM","11-April-2013","-0.538","10.740","3.166","40.410","99.400","78.374","282.600","1.600","12.549","16.577"
"Champion AGDM","12-April-2013","-7.990","7.270","0.533","46.800","99.100","76.722","282.800","0.200","12.782","17.159"
"Champion AGDM","13-April-2013","-3.128","5.494","1.306","72.100","93.600","80.668","283.200","0.400","21.038","26.836"
"Champion AGDM","14-April-2013","-6.018","-2.869","-4.165","72.000","94.100","87.554","285.400","2.200","22.301","27.633"
"Champion AGDM","15-April-2013","-8.440","-2.186","-4.728","67.700","94.000","87.029","286.100","0.700","14.670","17.748"
"Champion AGDM","16-April-2013","-6.513","2.171","-2.512","51.770","94.400","76.215","286.100","0.000","13.828","17.150"
"Champion AGDM","17-April-2013","-9.810","5.692","-1.867","40.000","92.000","70.384","286.100","0.000","8.634","10.816"
"Champion AGDM","18-April-2013","-6.498","12.410","2.863","36.100","90.800","66.012","286.100","0.000","9.648","12.281"
"Champion AGDM","19-April-2013","-1.220","14.680","5.588","35.120","93.500","68.739","286.100","0.000","9.783","12.039"
"Champion AGDM","20-April-2013","-3.100","11.550","1.631","52.950","97.000","83.608","286.710","0.610","16.384","20.577"
"Champion AGDM","21-April-2013","-6.105","-0.193","-3.534","41.560","89.500","70.457","286.900","0.190","11.907","14.236"
"Champion AGDM","22-April-2013","-11.600","8.400","-0.615","21.490","89.600","56.424","287.000","0.100","7.467","9.118"
"Champion AGDM","23-April-2013","-6.290","10.080","2.388","22.200","86.700","56.129","287.000","0.000","11.552","14.939"
"Champion AGDM","24-April-2013","-6.018","15.170","6.374","12.810","84.800","41.710","287.000","0.000","12.603","16.082"
"Champion AGDM","25-April-2013","-1.421","18.900","9.608","16.700","68.510","36.762","287.200","0.200","14.866","19.183"
"Champion AGDM","26-April-2013","1.149","22.780","12.091","13.150","65.370","35.960","287.200","0.000","17.910","22.991"
