Station Name,Date (Local Standard Time),Air Temp. Min. (°C),Air Temp. Max. (°C),Air Temp. Avg. (°C),Humidity Min. (%),Humidity Max. (%),Humidity Avg. (%),Precip. Accumulated (mm),Precip. (mm),Wind Speed 2 m Avg. (km/h)
Champion AGDM,27-Sep-11,5.462,21.65,15.653,25.35,68.65,44.272,316.3,0,23.092
Champion AGDM,28-Sep-11,0.287,17.19,9.308,21.73,77.9,45.769,316.3,0,10.98
Champion AGDM,29-Sep-11,-4.132,19.69,8.3,19.66,79.2,47.197,316.3,0,12.829
Champion AGDM,30-Sep-11,5.707,28.76,18.076,14.5,52.22,31.149,316.3,0,17.24
Champion AGDM,01-Oct-11,2.931,16.21,7.363,41.58,91.2,71.045,317,0.7,10.005
Champion AGDM,02-Oct-11,0.308,21.52,8.663,25.87,96.9,70.322,317,0,10.522
Champion AGDM,03-Oct-11,-1.212,20.1,8.691,39.29,97.5,73.787,317,0,7.22
Champion AGDM,04-Oct-11,5.307,17.59,11.753,33.69,88.7,61.768,317,0,12.303
Champion AGDM,05-Oct-11,1.842,11.31,7.304,65.51,98.7,85.243,321.5,4.5,11.94
Champion AGDM,06-Oct-11,5.519,7.43,6.468,96.9,99.2,98.317,370.7,49.2,22.161
Champion AGDM,07-Oct-11,5.629,9.78,6.702,77.1,98,92.4,376.7,6,14.162
Champion AGDM,08-Oct-11,2.61,13.27,7.222,39.27,91.6,70.602,376.9,0.2,10.849
Champion AGDM,09-Oct-11,1.028,14.87,7.907,34.06,89.1,59.233,376.9,0,9.636
Champion AGDM,10-Oct-11,-1.008,14.49,6.549,40.53,94,70.329,376.9,0,8.125
Champion AGDM,11-Oct-11,5.151,17.37,10.21,29.39,83,61.016,376.9,0,13.765
Champion AGDM,12-Oct-11,0.338,15.7,8.243,27.47,80.7,55.123,376.9,0,13.93
Champion AGDM,13-Oct-11,-2.722,12.38,4.041,31.11,93.2,62.768,376.9,0,7.828
Champion AGDM,14-Oct-11,-4.386,9.52,2.192,35.61,84.3,61.865,376.9,0,9.132
Champion AGDM,15-Oct-11,-5.651,10.32,1.769,24.31,89.6,58.657,377,0.1,8.817
Champion AGDM,16-Oct-11,-8.27,10.9,0.31,22.97,91.1,61.597,377,0,5.493
Champion AGDM,17-Oct-11,-5.791,14.88,3.402,18.66,86.9,54.413,377,0,5.048
Champion AGDM,18-Oct-11,-3.679,16.23,5.137,25.86,87.5,59.762,377,0,6.519
Champion AGDM,19-Oct-11,-1.845,19.87,6.05,18.48,91.4,62.544,377,0,5.637
Champion AGDM,20-Oct-11,-1.709,12.44,5.534,43.06,96.1,69.816,377,0,9.177
Champion AGDM,21-Oct-11,-4.537,14.11,3.393,31.71,98.9,78.258,377,0,8.97
Champion AGDM,22-Oct-11,0.611,15.62,7.7,30.71,79.8,55.605,377,0,12.594
Champion AGDM,23-Oct-11,-4.448,11.62,4.575,37.55,88.8,63.393,377,0,8.836
Champion AGDM,24-Oct-11,-8.7,9.49,0.255,26.57,93.2,64.92,377.1,0.1,8.85
Champion AGDM,25-Oct-11,-7.83,8.76,1.57,29.34,93.8,65.63,377.1,0,9.814
Champion AGDM,26-Oct-11,-11.16,11.43,0.067,12.94,90.7,57.632,377.2,0.1,12.733
Champion AGDM,27-Oct-11,-7.36,10.18,0.52,16.1,84.2,49.606,377.2,0,10.371
Champion AGDM,28-Oct-11,-9.37,11.34,1.441,23.57,85,51.953,377.2,0,13.993
Champion AGDM,29-Oct-11,-3.278,12.09,4.879,16.48,68.49,45.23,377.2,0,12.855
Champion AGDM,30-Oct-11,-5.61,18.6,6.004,26.99,82.4,55.901,377.2,0,14.231
Champion AGDM,31-Oct-11,-3.757,9.32,2.321,32.27,92.9,66.363,377.2,0,9.187
Champion AGDM,01-Nov-11,-10.1,6.284,-0.661,28.24,72.8,53.375,377.2,0,8.069
Champion AGDM,02-Nov-11,-9.75,11.05,3.265,10.18,62.87,31.889,377.2,0,17.048
Champion AGDM,03-Nov-11,-0.212,11.51,4.644,20.67,61.97,32.115,377.2,0,15.059
Champion AGDM,04-Nov-11,-14.3,-0.212,-6.014,70.2,94.7,86.337,379.3,2.1,13.966
Champion AGDM,05-Nov-11,-15.35,1.426,-8.826,53.15,94.6,85.794,379.5,0.2,4.046
Champion AGDM,06-Nov-11,-15.74,2.791,-6.044,46.05,92.6,71.347,379.5,0,7.776
Champion AGDM,07-Nov-11,-14.32,5.369,-4.558,35.81,91.8,68.59,379.5,0,6.39
Champion AGDM,08-Nov-11,-8.02,6.096,-1.852,31.59,78.2,56.592,379.5,0,7.105
Champion AGDM,09-Nov-11,-12.44,7.19,-2.169,46.88,85.4,66.585,379.5,0,8.305
Champion AGDM,10-Nov-11,3.863,14.04,7.216,28.91,61.75,46.956,379.5,0,21.142
Champion AGDM,11-Nov-11,3.256,11.6,6.318,27.85,52.83,44.148,379.5,0,22.418
Champion AGDM,12-Nov-11,-2.902,4.756,1.128,48.36,96.9,74.205,379.5,0,14.066
Champion AGDM,13-Nov-11,-6.757,6.098,0.402,25.75,84.7,51.44,379.6,0.1,16.496
Champion AGDM,14-Nov-11,-9.84,1.628,-4.587,54.08,88,73.832,379.6,0,11.51
Champion AGDM,15-Nov-11,-12.93,-1.246,-7.631,32,86.7,61.823,379.7,0.1,10.024
Champion AGDM,16-Nov-11,-13.2,3.174,-4.972,21.13,74.2,48.227,379.8,0.1,8.421
Champion AGDM,17-Nov-11,-10.41,7.38,-2.515,28.24,88.9,62.668,379.8,0,13.548
Champion AGDM,18-Nov-11,-18.86,-10.37,-15.17,72.7,85.4,79.296,380.4,0.6,13.321
Champion AGDM,19-Nov-11,-22.59,-13.49,-18.483,68.2,84.2,80.083,380.7,0.3,9.164
Champion AGDM,20-Nov-11,-24.58,-4.485,-17.051,57.75,83.7,77.48,380.9,0.2,6.416
Champion AGDM,21-Nov-11,-8.03,6.404,-0.852,45.15,77,59.491,380.9,0,17.606
Champion AGDM,22-Nov-11,-1.982,11.95,5.034,36.64,91.1,60.891,380.9,0,27.44
Champion AGDM,23-Nov-11,-0.627,11.04,7.444,44.81,92.5,59.59,380.9,0,30.885
Champion AGDM,24-Nov-11,-2.676,6.464,1.514,42.96,97.7,72.435,380.9,0,14.487
Champion AGDM,25-Nov-11,-8.81,5.769,-0.204,27.95,82.8,54.894,381.1,0.2,16.387
Champion AGDM,26-Nov-11,-9.59,7.67,0.742,27.42,62.61,45.246,381.2,0.1,19.797
Champion AGDM,27-Nov-11,-0.03,12.55,8.268,29.59,89.3,51.49,381.2,0,32.857
Champion AGDM,28-Nov-11,-7.76,3.027,-2.35,49.38,96.9,82.093,381.2,0,8.07
Champion AGDM,29-Nov-11,-5.116,8.38,3.328,42.77,70.6,56.737,381.2,0,8.601
Champion AGDM,30-Nov-11,-12.51,4.501,-3.294,64.19,97.9,87.572,383.3,2.1,18.538
Champion AGDM,01-Dec-11,-16.81,5.018,-4.413,46.97,91.7,71.183,383.4,0.1,10.756
Champion AGDM,02-Dec-11,-8.02,2.809,-1.916,45.03,90.3,62.505,383.4,0,15.727
Champion AGDM,03-Dec-11,-16.01,3.182,-5.228,50.59,95.2,76.903,384,0.6,10.959
Champion AGDM,04-Dec-11,-15.62,-4.134,-8.773,78.2,92.2,86.879,384.3,0.3,10.722
Champion AGDM,05-Dec-11,-15.89,-1.609,-9.183,64.83,90,81.858,384.4,0.1,4.248
Champion AGDM,06-Dec-11,-8.03,7.72,0.958,45.69,90.7,70.076,384.4,0,11.716
Champion AGDM,07-Dec-11,-9.26,-1.837,-5.449,61.87,95.9,82.823,384.8,0.4,8.891
Champion AGDM,08-Dec-11,-18.61,-5.868,-10.249,64.6,90.9,79.072,384.9,0.1,6.767
Champion AGDM,09-Dec-11,-12.05,5.818,-3.147,49.58,87.4,66.331,384.9,0,5.174
Champion AGDM,10-Dec-11,-6.611,7.32,1.726,38.84,83.4,56.83,384.9,0,13.07
Champion AGDM,11-Dec-11,-7.09,-1.811,-3.576,74.4,95.9,88.015,389.5,4.6,7.452
Champion AGDM,12-Dec-11,-22.75,-6.966,-11.861,81,94.8,91.356,389.9,0.4,4.374
Champion AGDM,13-Dec-11,-25.21,-2.927,-15.113,78.9,93.5,84.637,390.1,0.2,3.195
Champion AGDM,14-Dec-11,-12.91,-1.704,-5.155,66.19,91.3,79.782,390.1,0,6.709
Champion AGDM,15-Dec-11,-13.04,-1.684,-7.767,77.2,95,88.454,390.1,0,6.908
Champion AGDM,16-Dec-11,-13.61,5.053,-6.636,57.4,94,83.63,390.1,0,3.147
Champion AGDM,17-Dec-11,-3.245,8.26,4.319,50.08,88.5,65.785,390.1,0,21.51
Champion AGDM,18-Dec-11,-3.759,9.84,0.927,39.91,94.4,79.787,390.2,0.1,14.048
Champion AGDM,19-Dec-11,-9.05,5.973,-2.215,53.72,91.2,77.288,390.3,0.1,8.545
Champion AGDM,20-Dec-11,-4.906,6.141,1.996,48.36,71.9,61.207,390.3,0,14.888
Champion AGDM,21-Dec-11,-11.68,-1.847,-5.392,58.62,94,75.669,390.7,0.4,12.437
Champion AGDM,22-Dec-11,-14.79,6.363,-4.488,32,92.6,62.193,390.8,0.1,6.609
Champion AGDM,23-Dec-11,-9.58,6.085,0.147,32.51,79.6,47.679,390.8,0,16.518
Champion AGDM,24-Dec-11,1.667,6.624,3.695,41.76,67.76,51.813,390.8,0,15.13
Champion AGDM,25-Dec-11,1.891,11.17,5.464,29.16,61.95,49.836,390.8,0,24.13
Champion AGDM,26-Dec-11,-7.21,5.255,-0.521,32.68,76,53.819,390.8,0,11.283
Champion AGDM,27-Dec-11,-3.871,6.677,2.124,32.09,60.21,46.851,390.8,0,18.603
Champion AGDM,28-Dec-11,-4.962,11.69,3.967,26.95,87.5,57.752,390.8,0,16.44
Champion AGDM,29-Dec-11,-0.694,7.86,3.85,33.42,76.9,54.304,390.8,0,14.819
Champion AGDM,30-Dec-11,-5.061,7.57,1.397,35.73,85.6,63.438,390.8,0,17.86
Champion AGDM,31-Dec-11,-14.22,-0.826,-6.05,51.76,95,79.181,393.6,2.8,9.039
Mossleigh AGCM,01-Jan-11,-17.98,-3.276,-10.702,64.71,94.4,77.669,0.5,0.5,9.771
Mossleigh AGCM,02-Jan-11,-6.006,-1.587,-3.966,71.9,93.3,83.771,0.9,0.4,10.24
Mossleigh AGCM,03-Jan-11,-13.95,-5.478,-8.921,68.22,93.5,76.777,1.2,0.3,10.48
Mossleigh AGCM,04-Jan-11,-16.48,-3.494,-8.889,64.98,88,78.772,1.3,0.1,10.974
Mossleigh AGCM,05-Jan-11,-5.064,1.986,-0.764,58.37,77.2,69.495,1.3,0,15.731
Mossleigh AGCM,06-Jan-11,-7.11,5.056,-0.565,66.03,91.8,74.042,1.3,0,10.389
Mossleigh AGCM,07-Jan-11,-10.19,2.851,-3.86,70.2,95.9,84.296,1.3,0,17.34
Mossleigh AGCM,08-Jan-11,-14,-5.663,-9.226,88.5,96.2,92.617,2.9,1.6,30.796
Mossleigh AGCM,09-Jan-11,-16.29,-14,-15.508,83.9,89.1,86.071,4.3,1.4,32.795
Mossleigh AGCM,10-Jan-11,-22.78,-16.29,-17.785,77.4,83.6,81.113,4.8,0.5,14.999
Mossleigh AGCM,11-Jan-11,-28.54,-20.98,-25.779,76.5,80.7,78.367,5,0.2,5.037
Mossleigh AGCM,12-Jan-11,-28.07,-19.03,-21.51,74,82.7,80.092,5.3,0.3,8.192
Mossleigh AGCM,13-Jan-11,-22.67,-19.95,-20.933,74.2,81.8,76.896,5.3,0,8.191
Mossleigh AGCM,14-Jan-11,-23.11,-21.38,-22.195,70.9,83.3,75.775,5.4,0.1,12.399
Mossleigh AGCM,15-Jan-11,-23.26,-19.92,-22.294,68.78,81.8,75.681,5.5,0.1,9.081
Mossleigh AGCM,16-Jan-11,-20.85,-15.13,-19.144,75,87,80.983,5.5,0,16.286
Mossleigh AGCM,17-Jan-11,-21.58,-18.06,-19.933,74.2,81.5,77.038,5.9,0.4,9.343
Mossleigh AGCM,18-Jan-11,-22.92,-10.86,-15.209,72.5,89.7,80.854,8.2,2.3,13.718
Mossleigh AGCM,19-Jan-11,-17.56,-3.298,-11.414,47.61,86.8,69.513,8.2,0,13.308
Mossleigh AGCM,20-Jan-11,-18.86,3.13,-6.347,50.47,93.7,70.754,8.2,0,13.838
Mossleigh AGCM,21-Jan-11,-5.505,4.291,-0.558,51.18,84.2,61.905,8.2,0,15.186
Mossleigh AGCM,22-Jan-11,-9.34,1.827,-1.115,51.26,85.6,67.194,8.2,0,13.972
Mossleigh AGCM,23-Jan-11,-9.47,3.561,-1.279,47.92,77.5,65.978,8.2,0,17.247
Mossleigh AGCM,24-Jan-11,-15.98,6.706,-2.844,41.44,94.5,68.963,8.2,0,13.287
Mossleigh AGCM,25-Jan-11,-8.26,4.555,-0.964,52.59,92.6,73.92,8.2,0,14.36
Mossleigh AGCM,26-Jan-11,-2.194,6.273,3.112,56.55,76.7,68.135,8.2,0,17.953
Mossleigh AGCM,27-Jan-11,2.492,7.38,4.316,59.47,74.2,65.985,8.2,0,19.257
Mossleigh AGCM,28-Jan-11,-9.61,4.803,-2.941,61.99,95.4,81.55,8.8,0.6,11.541
Mossleigh AGCM,29-Jan-11,-19.27,-9.61,-14.851,81.4,91.5,86.062,15.1,6.3,11.372
Mossleigh AGCM,30-Jan-11,-34.86,-19.27,-23.375,67.27,84.6,79.854,16.6,1.5,12.001
Mossleigh AGCM,31-Jan-11,-36.61,-20.64,-30.043,68.44,78.5,73.443,16.6,0,9.239
Mossleigh AGCM,01-Feb-11,-35.27,-16.37,-29.317,68.55,86.1,73.934,16.6,0,18.65
Mossleigh AGCM,02-Feb-11,-21.88,2.514,-3.697,58.38,83.1,70.542,16.6,0,17.166
Mossleigh AGCM,03-Feb-11,-5.188,5.289,1.217,59.69,89.6,67.749,16.6,0,17.123
Mossleigh AGCM,04-Feb-11,-3.822,6.025,2.731,54.13,90.5,72.776,16.6,0,19.659
Mossleigh AGCM,05-Feb-11,-8.64,3.651,-1,67.46,86.3,79.03,16.6,0,21.805
Mossleigh AGCM,06-Feb-11,-13.85,-8.64,-11.915,61.96,88.5,79.083,16.6,0,14.469
Mossleigh AGCM,07-Feb-11,-23.88,-13.68,-16.512,76.9,85.5,82.567,19.4,2.8,13.874
Mossleigh AGCM,08-Feb-11,-28.2,-14.92,-22.171,74.5,87.6,80.904,19.6,0.2,8.557
Mossleigh AGCM,09-Feb-11,-29.42,-8.2,-14.98,59.08,89.6,73.272,19.6,0,11.075
Mossleigh AGCM,10-Feb-11,-13.85,2.357,-6.176,60.35,82.8,74.014,19.6,0,12.307
Mossleigh AGCM,11-Feb-11,-12.25,6.236,-1.796,61.41,84.1,71.897,19.6,0,16.539
Mossleigh AGCM,12-Feb-11,0.085,6.537,3.266,53.06,79.3,65.201,19.6,0,30.115
Mossleigh AGCM,13-Feb-11,-2.239,3.817,1.127,51.75,89.3,70.935,19.6,0,21.63
Mossleigh AGCM,14-Feb-11,-1.758,5.233,2.378,56.83,71,64.913,19.6,0,27.683
Mossleigh AGCM,15-Feb-11,-7.31,5.032,1.104,52.79,91.6,71.97,19.6,0,19.008
Mossleigh AGCM,16-Feb-11,-19.04,-6.52,-14.2,85.1,95.1,89.062,19.8,0.2,15.91
Mossleigh AGCM,17-Feb-11,-20.6,-18.87,-19.694,71.7,85,79.263,19.9,0.1,9.78
Mossleigh AGCM,18-Feb-11,-26.27,-20.14,-22.05,67.17,78.7,73.517,20,0.1,7.22
Mossleigh AGCM,19-Feb-11,-28.49,-16.09,-22.448,67.44,80.3,75.437,20.1,0.1,11.958
Mossleigh AGCM,20-Feb-11,-22.3,-10.53,-15.8,70,78.9,75.271,20.1,0,18.849
Mossleigh AGCM,21-Feb-11,-19.27,-2.667,-10.953,54.29,83.9,73.038,20.1,0,10.264
Mossleigh AGCM,22-Feb-11,-14.38,-7.41,-10.62,62.3,91.7,79.894,20.1,0,15.084
Mossleigh AGCM,23-Feb-11,-22.5,-14.33,-18.369,66.01,87.9,78.351,20.6,0.5,9.701
Mossleigh AGCM,24-Feb-11,-26.66,-20.25,-23.296,63.16,80.7,73.057,20.9,0.3,11.187
Mossleigh AGCM,25-Feb-11,-32,-16.05,-23.905,50.7,75.5,63.038,21.1,0.2,16.821
Mossleigh AGCM,26-Feb-11,-25.08,-2.895,-10.534,52.27,94.2,74.323,21.1,0,12.328
Mossleigh AGCM,27-Feb-11,-22.4,-2.713,-13.072,41.06,90,68.183,21.1,0,9.666
Mossleigh AGCM,28-Feb-11,-27.1,-13.77,-20.662,70.2,86.5,77.707,21.6,0.5,21.982
Mossleigh AGCM,01-Mar-11,-31.8,-22.49,-26.305,60.85,76.3,71.115,21.9,0.3,10.156
Mossleigh AGCM,02-Mar-11,-23.48,-15.98,-20.386,72.6,83.4,76.504,21.9,0,19.928
Mossleigh AGCM,03-Mar-11,-23.65,-14.67,-20.044,56.78,83.4,77.4,21.9,0,8.93
Mossleigh AGCM,04-Mar-11,-24.09,-15.15,-19.707,58.77,83,75.953,21.9,0,6.521
Mossleigh AGCM,05-Mar-11,-19.98,-16.54,-18.199,72.2,84.5,79.392,21.9,0,15.03
Mossleigh AGCM,06-Mar-11,-22.5,-14.33,-18.944,70.4,84.8,80.263,22.2,0.3,8.516
Mossleigh AGCM,07-Mar-11,-24.68,-13.24,-19.926,66.77,85.3,78.845,22.3,0.1,6.343
Mossleigh AGCM,08-Mar-11,-23.66,-6.616,-16.383,64.55,83.9,77.292,22.3,0,10.271
Mossleigh AGCM,09-Mar-11,-15.51,3.014,-3.199,57.65,78.4,70.279,22.3,0,20.945
Mossleigh AGCM,10-Mar-11,-10.73,6.474,0.182,59.08,90.8,74.518,22.3,0,19.976
Mossleigh AGCM,11-Mar-11,-15.5,-10.64,-13.353,69.67,89.9,79.317,22.3,0,14.68
Mossleigh AGCM,12-Mar-11,-15.12,3.921,-4.813,60.3,94.7,76.454,22.3,0,21.985
Mossleigh AGCM,13-Mar-11,-4.118,4.642,1.642,58.68,77.9,67.523,22.3,0,22.357
Mossleigh AGCM,14-Mar-11,-1.097,5.533,3.135,57.38,80.9,68.196,22.3,0,21.632
Mossleigh AGCM,15-Mar-11,-1.756,8.31,2.44,50.57,77.4,66.585,22.3,0,14.345
Mossleigh AGCM,16-Mar-11,-3.107,3.889,0.449,66.15,95.5,83.254,22.7,0.4,11.881
Mossleigh AGCM,17-Mar-11,-3.239,5.299,-0.872,69.42,97.9,89.883,22.8,0.1,7.817
Mossleigh AGCM,18-Mar-11,-9.42,4.174,-2.287,50.8,95.9,77.261,22.8,0,9.763
Mossleigh AGCM,19-Mar-11,-6.972,0.534,-2.904,79.6,97.4,91.342,23.8,1,9.392
Mossleigh AGCM,20-Mar-11,-4.532,-1.482,-3.249,78.1,97.5,89.487,25.1,1.3,9.143
Mossleigh AGCM,21-Mar-11,-5.342,-2.285,-3.685,87,98.3,94.296,31.2,6.1,11.189
Mossleigh AGCM,22-Mar-11,-3.425,-0.31,-2.055,84.1,98.6,94.354,32.5,1.3,7.694
Mossleigh AGCM,23-Mar-11,-5.207,-1.365,-3.211,79.8,97.3,90.371,34.9,2.4,12.138
Mossleigh AGCM,24-Mar-11,-6.801,-2.955,-4.896,86,97.1,94.617,34.9,0,14.658
Mossleigh AGCM,25-Mar-11,-6.413,-4.31,-5.379,90.5,96.7,95.621,35.2,0.3,16.525
Mossleigh AGCM,26-Mar-11,-6.476,-2.215,-4.262,84.3,97.7,91.679,35.6,0.4,13.423
Mossleigh AGCM,27-Mar-11,-3.844,-1.441,-2.731,88.5,98,93.783,35.8,0.2,21.221
Mossleigh AGCM,28-Mar-11,-4.58,0.814,-1.686,78.4,96.2,88.971,36.4,0.6,8.944
Mossleigh AGCM,29-Mar-11,-7.05,6.497,-1.092,62.83,98.4,88.047,36.5,0.1,6.747
Mossleigh AGCM,30-Mar-11,-3.955,10.08,3.694,52.4,87.1,66.927,36.5,0,11.306
Mossleigh AGCM,31-Mar-11,-0.575,7.47,3.212,63.49,92.3,76.105,36.5,0,7.258
Mossleigh AGCM,01-Apr-11,-4.588,4.705,0.717,62.85,96,85.392,36.5,0,12.502
Mossleigh AGCM,02-Apr-11,-2.089,0.733,-0.906,93.6,98.1,95.837,42.3,5.8,21.095
Mossleigh AGCM,03-Apr-11,-5.256,5.438,-0.867,59.19,97.4,77,42.5,0.2,10.398
Mossleigh AGCM,04-Apr-11,-2.568,7.77,2.556,42.21,75.3,63.291,42.5,0,13.556
Mossleigh AGCM,05-Apr-11,-4.102,8.38,2.665,30.88,85.1,64.827,42.7,0.2,10.923
Mossleigh AGCM,06-Apr-11,-5.026,7.2,0.67,28.91,92.6,63.083,42.7,0,9.409
Mossleigh AGCM,07-Apr-11,-6.235,2.246,-1.869,59.86,95.7,85.576,44.4,1.7,9.328
Mossleigh AGCM,08-Apr-11,-9.49,5.683,-1.456,46.09,93.9,74.016,44.6,0.2,15.542
Mossleigh AGCM,09-Apr-11,-5.043,9.7,3.068,25.44,87.8,53.18,44.6,0,7.82
Mossleigh AGCM,10-Apr-11,-1.818,13.67,6.699,23.98,78.6,50.457,44.6,0,12.501
Mossleigh AGCM,11-Apr-11,-1.93,14.42,6.97,29.34,76.1,52.884,44.6,0,21.517
Mossleigh AGCM,12-Apr-11,-5.932,7.97,2.299,26.41,78.7,49.863,44.6,0,11.115
Mossleigh AGCM,13-Apr-11,-5.089,8.63,1.364,40.72,93.4,74.188,45.4,0.8,18.89
Mossleigh AGCM,14-Apr-11,-2.161,3.279,0.275,67.91,103.3,94.45,59.7,14.3,9.259
Mossleigh AGCM,15-Apr-11,-5.392,3.09,-1.207,55.45,91.8,77.103,59.8,0.1,11.039
Mossleigh AGCM,16-Apr-11,-4.194,-0.34,-2.172,77.9,96.2,89.504,62,2.2,9.141
Mossleigh AGCM,17-Apr-11,-6.815,2.999,-2.665,61.07,97.4,85.222,63.3,1.3,8.355
Mossleigh AGCM,18-Apr-11,-7.43,3.75,-2.686,40.27,96.8,76.054,63.3,0,4.556
Mossleigh AGCM,19-Apr-11,-11.47,4.745,-2.343,39.44,97.1,70.338,63.5,0.2,7.606
Mossleigh AGCM,20-Apr-11,-4.577,7.49,1.361,24.59,87,57.27,63.5,0,12.174
Mossleigh AGCM,21-Apr-11,-5.741,8.52,2.139,27.06,90.7,59.664,63.5,0,6.346
Mossleigh AGCM,22-Apr-11,-4.123,11.28,3.812,26.96,85.9,55.432,63.5,0,7.632
Mossleigh AGCM,23-Apr-11,-6.191,11.85,4.034,21.93,88.8,48.571,63.5,0,8.794
Mossleigh AGCM,24-Apr-11,-4.287,15.7,7.073,15.14,70.4,38.305,63.5,0,9.639
Mossleigh AGCM,25-Apr-11,-4.706,15.03,7.235,19.75,84.8,44.818,63.5,0,16.3
Mossleigh AGCM,26-Apr-11,0.484,14.75,7.729,28.31,75.1,50.646,63.5,0,12.043
Mossleigh AGCM,27-Apr-11,0.326,15.08,8.015,16.84,82,49.297,63.5,0,12.032
Mossleigh AGCM,28-Apr-11,-0.449,8.47,3.393,43.55,93.3,68.78,64.2,0.7,15.558
Mossleigh AGCM,29-Apr-11,-2.937,9.19,3.066,41.59,97.3,78.6,70,5.8,21.922
Mossleigh AGCM,30-Apr-11,-5.207,11.66,3.693,34.12,89.1,65.62,71.4,1.4,12.7
Mossleigh AGCM,01-May-11,-0.855,14.77,6.76,18.42,85.5,49.711,71.4,0,7.838
Mossleigh AGCM,02-May-11,-4.611,20.97,9.643,15.29,80.4,42.447,71.5,0.1,13.392
Mossleigh AGCM,03-May-11,1.978,12.34,7.51,41.2,90.5,62.412,73.4,1.9,13.903
Mossleigh AGCM,04-May-11,-0.505,16.75,7.575,17.24,95.1,54.036,73.5,0.1,11.128
Mossleigh AGCM,05-May-11,-3.097,16.15,7.786,23.91,90.9,51.987,73.5,0,10.698
Mossleigh AGCM,06-May-11,-2.307,14.66,7.164,35.04,92.2,67.913,73.5,0,9.309
Mossleigh AGCM,07-May-11,-0.759,15.56,7.441,32.88,97.3,74.36,74.4,0.9,6.865
Mossleigh AGCM,08-May-11,2.062,11.02,6.797,69.19,96.8,86.827,81.3,6.9,10.759
Mossleigh AGCM,09-May-11,1.58,14.67,7.702,38.42,97,70.803,81.3,0,6.909
Mossleigh AGCM,10-May-11,-0.935,19.16,9.718,24.92,96.4,56.677,81.5,0.2,10.163
Mossleigh AGCM,11-May-11,8.22,22.56,14.758,17.47,50.39,34.005,81.5,0,24.208
Mossleigh AGCM,12-May-11,5.532,24.27,14.642,22.06,73.3,44.886,81.5,0,24.098
Mossleigh AGCM,13-May-11,1.568,18.97,11.545,24.29,88,54.348,81.5,0,15.571
Mossleigh AGCM,14-May-11,3.486,17.95,11.007,12.32,82.8,41.759,81.5,0,20.27
Mossleigh AGCM,15-May-11,2.733,18.27,10.388,30.34,66.08,47.107,81.5,0,21.254
Mossleigh AGCM,16-May-11,5.498,20.25,12.034,23.14,70.4,47.906,81.5,0,22.479
Mossleigh AGCM,17-May-11,3.986,17.75,10.596,19.62,59.13,37.744,81.5,0,21.648
Mossleigh AGCM,18-May-11,-3.173,18.83,10.405,20.9,87.3,46.923,81.5,0,14.375
Mossleigh AGCM,19-May-11,7.42,14.72,10.033,62.92,97.2,85.014,87.5,6,12.356
Mossleigh AGCM,20-May-11,7.48,17.55,11.654,45.15,93.2,75.1,87.5,0,6.398
Mossleigh AGCM,21-May-11,3.788,22.19,14.033,30.54,94.1,59.306,87.5,0,6.831
Mossleigh AGCM,22-May-11,9,18.93,13.685,52.31,88.4,69.823,87.5,0,9.829
Mossleigh AGCM,23-May-11,4.97,12.78,9.999,87.5,96.7,93.592,92.4,4.9,11.727
Mossleigh AGCM,24-May-11,3.874,7.13,5.242,81.8,97.8,93.571,93.9,1.5,14.783
Mossleigh AGCM,25-May-11,4.44,11.44,7.769,82,98,91.812,97.5,3.6,9.649
Mossleigh AGCM,26-May-11,7.74,10.22,8.467,83.7,98.5,92.621,114,16.5,18.373
Mossleigh AGCM,27-May-11,4.395,9.06,6.36,79.5,98.2,91.112,121.1,7.1,14.267
Mossleigh AGCM,28-May-11,3.522,16.37,9.89,32.44,89.7,66.396,121.3,0.2,15.106
Mossleigh AGCM,29-May-11,-1.696,15.58,8.255,30.99,85.3,55.519,121.3,0,7.775
Mossleigh AGCM,30-May-11,-1.005,16.55,9.605,23.92,87.7,54.649,121.3,0,9.19
Mossleigh AGCM,31-May-11,2.239,17.4,11.486,26.79,91.9,52.829,121.3,0,9.259
Mossleigh AGCM,01-Jun-11,6.513,18.39,12.651,38.86,84,62.832,121.3,0,13.871
Mossleigh AGCM,02-Jun-11,4.942,16.24,11.256,50.08,94.8,70.794,121.3,0,10.514
Mossleigh AGCM,03-Jun-11,5.931,19.35,13.449,40.4,97.1,61.142,122.4,1.1,20.731
Mossleigh AGCM,04-Jun-11,3.864,18.46,10.05,49.98,97,78.301,122.7,0.3,13.526
Mossleigh AGCM,05-Jun-11,7.04,23,14.552,27.73,90.4,64.275,122.8,0.1,13.78
Mossleigh AGCM,06-Jun-11,8.92,14.74,11.521,62.5,95.7,81.592,125.6,2.8,11.721
Mossleigh AGCM,07-Jun-11,8.05,16.38,11.952,43.01,96.9,75.875,125.6,0,10.535
Mossleigh AGCM,08-Jun-11,7.84,16.25,11.521,39.39,94,72.94,125.6,0,7.759
Mossleigh AGCM,09-Jun-11,7.35,18.47,13.039,38.82,93.5,63.856,125.7,0.1,10.242
Mossleigh AGCM,10-Jun-11,2.838,23.91,15.279,26.62,95.7,56.241,125.7,0,9.116
Mossleigh AGCM,11-Jun-11,5.894,14.43,11.43,64.43,92.2,82.511,125.9,0.2,15.636
Mossleigh AGCM,12-Jun-11,3.544,21.23,13.308,35.06,97,68.499,126,0.1,7.11
